Game,Game Time,Opening Odds Time,Team,total_category,market_spread,Consensus Spread,model_spread,Predicted Outcome,Spread Cover Probability,Opening Spread,Edge For Covering Spread,Opening Spread Edge,Spread Std. Dev.,spread_barttorvik,spread_kenpom,spread_evanmiya,spread_hasla,Moneyline Win Probability,Opening Moneyline,Current Moneyline,Devigged Probability,Moneyline Edge,Opening Moneyline Edge,Moneyline Std. Dev.,win_prob_barttorvik,win_prob_kenpom,win_prob_evanmiya,spread_category,market_total,model_total,average_total,Opening Total,theoddsapi_total,Totals Std. Dev.,projected_total_barttorvik,projected_total_kenpom,projected_total_evanmiya,projected_total_hasla,Over Cover Probability,Under Cover Probability,Over Total Edge,Under Total Edge,Opening Over Edge,Opening Under Edge,spread_consensus_flag,moneyline_consensus_flag,over_consensus_flag,under_consensus_flag
Colorado Buffaloes vs. Oklahoma Sooners,Apr 01 08:00PM ET,2026-03-24 16:48:11 UTC,Oklahoma Sooners,3,-6.5,-6.5,-6.0,-6.5,0.5,,-0.004950495049504955,,1.0,-5.8,,-7.7,-6.0,0.7107590245521911,,-250,0.6832579185520363,-0.003526689733523325,,0.054,0.7,,0.776520261104692,2,164.5,159.0,162.5,,164.5,3.1,164.0,,158.210987706808,159.0,0.4689128120678558,0.5310871879321442,-0.05489671174166805,0.00727766412262032,,,0,0,0,0
Colorado Buffaloes vs. Oklahoma Sooners,Apr 01 08:00PM ET,2026-03-24 16:48:11 UTC,Colorado Buffaloes,3,6.5,6.5,6.0,6.5,0.5,,-0.045454545454545414,,1.0,5.8,,7.7,6.0,0.2892409754478089,,202,0.3167420814479638,-0.04188485236676065,,0.054,0.3,,0.223479738895308,2,164.5,159.0,162.5,,164.5,3.1,164.0,,158.210987706808,159.0,0.4689128120678558,0.5310871879321442,-0.05489671174166805,0.00727766412262032,,,0,0,0,0
Minnesota Golden Gophers vs. Baylor Bears,Apr 01 10:30PM ET,2026-03-24 16:48:11 UTC,Baylor Bears,3,-3.5,-3.5,-3.2,-3.5,0.5,,-0.014563106796116498,,2.0,-1.4,,-5.4,-3.2,0.6131468771186357,,-162,0.5913146565171274,-0.005173733568387351,,0.106,0.56,,0.709958195440288,2,149.5,146.250434773373,148.0,,149.5,3.0,149.0,,146.250434773373,143.0,0.4766742692132684,0.5233257307867316,-0.035520852737951136,-0.011557990143500896,,,0,0,0,0
Minnesota Golden Gophers vs. Baylor Bears,Apr 01 10:30PM ET,2026-03-24 16:48:11 UTC,Minnesota Golden Gophers,3,3.5,3.5,3.2,3.5,0.5,,-0.032710280373831724,,2.0,1.4,,5.4,3.2,0.3868531228813643,,134,0.4086853434828726,-0.04049730446906302,,0.106,0.4399999999999999,,0.290041804559712,2,149.5,146.250434773373,148.0,,149.5,3.0,149.0,,146.250434773373,143.0,0.4766742692132684,0.5233257307867316,-0.035520852737951136,-0.011557990143500896,,,0,0,0,0
New Mexico Lobos vs. Tulsa Golden Hurricane,Apr 02 07:00PM ET,2026-03-26 03:01:52 UTC,Tulsa Golden Hurricane,3,4.5,4.5,2.05,3.5,0.5320425632110974,4.5,-0.009241840458627304,-0.0006677171627342,0.1,2.1,,2.0,,0.40569683147731617,,145,0.3895471867250128,-0.0016368336960702612,,0.003,0.42,,0.423692952459239,2,160.5,161.99389003344902,161.0,160.5,160.5,4.3,165.0,,158.987780066898,,0.50777918595249,0.49222081404751,-0.027104534977742456,-0.01997430790370952,-0.0216325787533923,-0.0258514751091165,0,0,0,0
New Mexico Lobos vs. Tulsa Golden Hurricane,Apr 02 07:00PM ET,2026-03-26 03:01:52 UTC,New Mexico Lobos,3,-4.5,-4.5,-2.05,-3.5,0.4679574367889025,-4.5,-0.03699305826060245,-0.0466056700072139,0.1,-2.1,,-2.0,,0.5943031685226838,,-176,0.610452813274987,-0.04402253455122063,,0.003,0.58,,0.576307047540761,2,160.5,161.99389003344902,161.0,160.5,160.5,4.3,165.0,,158.987780066898,,0.50777918595249,0.49222081404751,-0.027104534977742456,-0.01997430790370952,-0.0216325787533923,-0.0258514751091165,0,0,0,0
West Virginia Mountaineers vs. Stanford Cardinal,Apr 02 08:00PM ET,2026-03-24 16:23:31 UTC,Stanford Cardinal,1,-1.5,-1.5,0.7000000000000001,-0.5,0.4652972649083076,,-0.02975224004218746,,1.3,-0.2,,1.6,,0.4863205431592408,,-110,0.5,-0.037488980650283055,,0.053,0.51,,0.435282172636963,1,136.5,133.8253964491745,135.5,,136.5,1.2,133.0,,134.650792898349,,0.4829017855647749,0.5170982144352251,-0.040907738244748915,-0.006711309374298757,,,0,0,0,0
West Virginia Mountaineers vs. Stanford Cardinal,Apr 02 08:00PM ET,2026-03-24 16:23:31 UTC,West Virginia Mountaineers,1,1.5,1.5,-0.7000000000000001,0.5,0.5347027350916924,,-0.018868693479736187,,1.3,0.2,,-1.6,,0.5136794568407592,,-110,0.5,-0.010130066968764617,,0.053,0.49,,0.564717827363037,1,136.5,133.8253964491745,135.5,,136.5,1.2,133.0,,134.650792898349,,0.4829017855647749,0.5170982144352251,-0.040907738244748915,-0.006711309374298757,,,0,0,0,0
Auburn Tigers vs. Illinois St Redbirds,Apr 02 09:30PM ET,2026-03-26 14:31:17 UTC,Illinois St Redbirds,3,6.5,6.5,6.050000000000001,6.5,0.5,6.5,-0.012195121951219523,-0.0121951219512195,0.2,6.2,,5.9,,0.29628813461637327,,205,0.31373422222813047,-0.031169130340891693,,0.002,0.28,,0.277684094009232,2,150.5,152.1806706351495,151.0,150.5,150.5,2.6,154.0,,150.361341270299,,0.50777918595249,0.49222081404751,-0.00441593599872947,-0.04266290688272251,-0.0044159359987294,-0.0426629068827225,0,0,0,0
Auburn Tigers vs. Illinois St Redbirds,Apr 02 09:30PM ET,2026-03-26 14:31:17 UTC,Auburn Tigers,3,-6.5,-6.5,-6.050000000000001,-6.5,0.5,-6.5,-0.03488372093023251,-0.0348837209302325,0.2,-6.2,,-5.9,,0.7037118653836267,,-252,0.6862657777718696,-0.01257185090008961,,0.002,0.72,,0.722315905990768,2,150.5,152.1806706351495,151.0,150.5,150.5,2.6,154.0,,150.361341270299,,0.50777918595249,0.49222081404751,-0.00441593599872947,-0.04266290688272251,-0.0044159359987294,-0.0426629068827225,0,0,0,0
Creighton Bluejays vs. Rutgers Scarlet Knights,Apr 02 10:30PM ET,2026-03-24 16:23:31 UTC,Rutgers Scarlet Knights,3,3.5,3.5,4.55,4.0,0.4839657729027816,,-0.020984722146723367,,2.2,3.0,,6.1,,0.360721259383881,,142,0.39521097291642454,-0.05250188111198678,,0.076,0.38,,0.272463091702675,2,151.5,148.2425506524625,150.0,,151.5,1.1,149.0,,147.485101304925,,0.4766742692132684,0.5233257307867316,-0.04713525459625545,-0.0004837930227922227,,,0,0,0,0
Creighton Bluejays vs. Rutgers Scarlet Knights,Apr 02 10:30PM ET,2026-03-24 16:23:31 UTC,Creighton Bluejays,3,-3.5,-3.5,-4.55,-4.0,0.5160342270972185,,-0.029420318357326947,,2.2,-3.0,,-6.1,,0.6392787406161189,,-172,0.6047890270835754,0.006925799439648439,,0.076,0.62,,0.727536908297325,2,151.5,148.2425506524625,150.0,,151.5,1.1,149.0,,147.485101304925,,0.4766742692132684,0.5233257307867316,-0.04713525459625545,-0.0004837930227922227,,,0,0,0,0
